station_name,variable,percentile,time_period,path
arcata_eureka_airport_kacv,noaa_heat_index_derived,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/05ptile/mid-century/stdyr_noaa_heat_index_derived_05ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/05ptile/mid-late-century/stdyr_noaa_heat_index_derived_05ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/05ptile/near-future/stdyr_noaa_heat_index_derived_05ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/05ptile/present-day/stdyr_noaa_heat_index_derived_05ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/50ptile/mid-century/stdyr_noaa_heat_index_derived_50ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/50ptile/mid-late-century/stdyr_noaa_heat_index_derived_50ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/50ptile/near-future/stdyr_noaa_heat_index_derived_50ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/50ptile/present-day/stdyr_noaa_heat_index_derived_50ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/95ptile/mid-century/stdyr_noaa_heat_index_derived_95ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/95ptile/mid-late-century/stdyr_noaa_heat_index_derived_95ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/95ptile/near-future/stdyr_noaa_heat_index_derived_95ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,noaa_heat_index_derived,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/noaa_heat_index_derived/95ptile/present-day/stdyr_noaa_heat_index_derived_95ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,rh_derived,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/05ptile/mid-century/stdyr_rh_derived_05ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,rh_derived,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/05ptile/mid-late-century/stdyr_rh_derived_05ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,rh_derived,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/05ptile/near-future/stdyr_rh_derived_05ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,rh_derived,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/05ptile/present-day/stdyr_rh_derived_05ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,rh_derived,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/50ptile/mid-century/stdyr_rh_derived_50ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,rh_derived,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/50ptile/mid-late-century/stdyr_rh_derived_50ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,rh_derived,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/50ptile/near-future/stdyr_rh_derived_50ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,rh_derived,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/50ptile/present-day/stdyr_rh_derived_50ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,rh_derived,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/95ptile/mid-century/stdyr_rh_derived_95ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,rh_derived,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/95ptile/mid-late-century/stdyr_rh_derived_95ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,rh_derived,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/95ptile/near-future/stdyr_rh_derived_95ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,rh_derived,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/rh_derived/95ptile/present-day/stdyr_rh_derived_95ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,swdnb,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/05ptile/mid-century/stdyr_swdnb_05ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,swdnb,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/05ptile/mid-late-century/stdyr_swdnb_05ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,swdnb,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/05ptile/near-future/stdyr_swdnb_05ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,swdnb,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/05ptile/present-day/stdyr_swdnb_05ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,swdnb,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/50ptile/mid-century/stdyr_swdnb_50ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,swdnb,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/50ptile/mid-late-century/stdyr_swdnb_50ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,swdnb,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/50ptile/near-future/stdyr_swdnb_50ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,swdnb,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/50ptile/present-day/stdyr_swdnb_50ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,swdnb,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/95ptile/mid-century/stdyr_swdnb_95ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,swdnb,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/95ptile/mid-late-century/stdyr_swdnb_95ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,swdnb,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/95ptile/near-future/stdyr_swdnb_95ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,swdnb,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/swdnb/95ptile/present-day/stdyr_swdnb_95ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,t2,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/05ptile/mid-century/stdyr_t2_05ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,t2,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/05ptile/mid-late-century/stdyr_t2_05ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,t2,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/05ptile/near-future/stdyr_t2_05ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,t2,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/05ptile/present-day/stdyr_t2_05ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,t2,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/50ptile/mid-century/stdyr_t2_50ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,t2,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/50ptile/mid-late-century/stdyr_t2_50ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,t2,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/50ptile/near-future/stdyr_t2_50ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,t2,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/50ptile/present-day/stdyr_t2_50ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,t2,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/95ptile/mid-century/stdyr_t2_95ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,t2,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/95ptile/mid-late-century/stdyr_t2_95ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,t2,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/95ptile/near-future/stdyr_t2_95ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,t2,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/t2/95ptile/present-day/stdyr_t2_95ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,wind_speed_derived,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/05ptile/mid-century/stdyr_wind_speed_derived_05ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,wind_speed_derived,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/05ptile/mid-late-century/stdyr_wind_speed_derived_05ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,wind_speed_derived,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/05ptile/near-future/stdyr_wind_speed_derived_05ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,wind_speed_derived,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/05ptile/present-day/stdyr_wind_speed_derived_05ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,wind_speed_derived,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/50ptile/mid-century/stdyr_wind_speed_derived_50ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,wind_speed_derived,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/50ptile/mid-late-century/stdyr_wind_speed_derived_50ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,wind_speed_derived,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/50ptile/near-future/stdyr_wind_speed_derived_50ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,wind_speed_derived,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/50ptile/present-day/stdyr_wind_speed_derived_50ptile_arcata_eureka_airport_kacv_present-day.csv
arcata_eureka_airport_kacv,wind_speed_derived,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/95ptile/mid-century/stdyr_wind_speed_derived_95ptile_arcata_eureka_airport_kacv_mid-century.csv
arcata_eureka_airport_kacv,wind_speed_derived,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/95ptile/mid-late-century/stdyr_wind_speed_derived_95ptile_arcata_eureka_airport_kacv_mid-late-century.csv
arcata_eureka_airport_kacv,wind_speed_derived,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/95ptile/near-future/stdyr_wind_speed_derived_95ptile_arcata_eureka_airport_kacv_near-future.csv
arcata_eureka_airport_kacv,wind_speed_derived,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/arcata_eureka_airport_kacv/wind_speed_derived/95ptile/present-day/stdyr_wind_speed_derived_95ptile_arcata_eureka_airport_kacv_present-day.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/05ptile/mid-century/stdyr_noaa_heat_index_derived_05ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/05ptile/mid-late-century/stdyr_noaa_heat_index_derived_05ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/05ptile/near-future/stdyr_noaa_heat_index_derived_05ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/05ptile/present-day/stdyr_noaa_heat_index_derived_05ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/50ptile/mid-century/stdyr_noaa_heat_index_derived_50ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/50ptile/mid-late-century/stdyr_noaa_heat_index_derived_50ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/50ptile/near-future/stdyr_noaa_heat_index_derived_50ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/50ptile/present-day/stdyr_noaa_heat_index_derived_50ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/95ptile/mid-century/stdyr_noaa_heat_index_derived_95ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/95ptile/mid-late-century/stdyr_noaa_heat_index_derived_95ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/95ptile/near-future/stdyr_noaa_heat_index_derived_95ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,noaa_heat_index_derived,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/noaa_heat_index_derived/95ptile/present-day/stdyr_noaa_heat_index_derived_95ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,rh_derived,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/05ptile/mid-century/stdyr_rh_derived_05ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,rh_derived,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/05ptile/mid-late-century/stdyr_rh_derived_05ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,rh_derived,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/05ptile/near-future/stdyr_rh_derived_05ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,rh_derived,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/05ptile/present-day/stdyr_rh_derived_05ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,rh_derived,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/50ptile/mid-century/stdyr_rh_derived_50ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,rh_derived,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/50ptile/mid-late-century/stdyr_rh_derived_50ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,rh_derived,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/50ptile/near-future/stdyr_rh_derived_50ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,rh_derived,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/50ptile/present-day/stdyr_rh_derived_50ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,rh_derived,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/95ptile/mid-century/stdyr_rh_derived_95ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,rh_derived,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/95ptile/mid-late-century/stdyr_rh_derived_95ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,rh_derived,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/95ptile/near-future/stdyr_rh_derived_95ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,rh_derived,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/rh_derived/95ptile/present-day/stdyr_rh_derived_95ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,swdnb,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/05ptile/mid-century/stdyr_swdnb_05ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,swdnb,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/05ptile/mid-late-century/stdyr_swdnb_05ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,swdnb,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/05ptile/near-future/stdyr_swdnb_05ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,swdnb,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/05ptile/present-day/stdyr_swdnb_05ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,swdnb,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/50ptile/mid-century/stdyr_swdnb_50ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,swdnb,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/50ptile/mid-late-century/stdyr_swdnb_50ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,swdnb,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/50ptile/near-future/stdyr_swdnb_50ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,swdnb,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/50ptile/present-day/stdyr_swdnb_50ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,swdnb,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/95ptile/mid-century/stdyr_swdnb_95ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,swdnb,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/95ptile/mid-late-century/stdyr_swdnb_95ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,swdnb,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/95ptile/near-future/stdyr_swdnb_95ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,swdnb,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/swdnb/95ptile/present-day/stdyr_swdnb_95ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,t2,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/05ptile/mid-century/stdyr_t2_05ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,t2,05ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/05ptile/mid-late-century/stdyr_t2_05ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,t2,05ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/05ptile/near-future/stdyr_t2_05ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,t2,05ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/05ptile/present-day/stdyr_t2_05ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,t2,50ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/50ptile/mid-century/stdyr_t2_50ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,t2,50ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/50ptile/mid-late-century/stdyr_t2_50ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,t2,50ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/50ptile/near-future/stdyr_t2_50ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,t2,50ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/50ptile/present-day/stdyr_t2_50ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,t2,95ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/95ptile/mid-century/stdyr_t2_95ptile_bakersfield_meadows_field_kbfl_mid-century.csv
bakersfield_meadows_field_kbfl,t2,95ptile,mid-late-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/95ptile/mid-late-century/stdyr_t2_95ptile_bakersfield_meadows_field_kbfl_mid-late-century.csv
bakersfield_meadows_field_kbfl,t2,95ptile,near-future,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/95ptile/near-future/stdyr_t2_95ptile_bakersfield_meadows_field_kbfl_near-future.csv
bakersfield_meadows_field_kbfl,t2,95ptile,present-day,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/t2/95ptile/present-day/stdyr_t2_95ptile_bakersfield_meadows_field_kbfl_present-day.csv
bakersfield_meadows_field_kbfl,wind_speed_derived,05ptile,mid-century,s3://cadcat/climate-profiles/standard-met-year/bakersfield_meadows_field_kbfl/wind_speed_derived/05ptile/mid-century/stdyr_wind_speed_derived_05ptile_bakersfield_meadows_field_kbfl_mid-century.csv
