station_name,activity_id,source_id,member_id,time_period,path
santa_barbara_municipal_airport_ksba,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/santa_barbara_municipal_airport_ksba/taiesm1/near-future/tmy_santa_barbara_municipal_airport_ksba_wrf_taiesm1_r1i1p1f1_near-future.csv
santa_barbara_municipal_airport_ksba,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/santa_barbara_municipal_airport_ksba/taiesm1/present-day/tmy_santa_barbara_municipal_airport_ksba_wrf_taiesm1_r1i1p1f1_present-day.csv
stockton_airport_ksck,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/ec-earth3/mid-century/tmy_stockton_airport_ksck_wrf_ec-earth3_r1i1p1f1_mid-century.csv
stockton_airport_ksck,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/ec-earth3/mid-late-century/tmy_stockton_airport_ksck_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
stockton_airport_ksck,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/ec-earth3/near-future/tmy_stockton_airport_ksck_wrf_ec-earth3_r1i1p1f1_near-future.csv
stockton_airport_ksck,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/ec-earth3/present-day/tmy_stockton_airport_ksck_wrf_ec-earth3_r1i1p1f1_present-day.csv
stockton_airport_ksck,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/miroc6/mid-century/tmy_stockton_airport_ksck_wrf_miroc6_r1i1p1f1_mid-century.csv
stockton_airport_ksck,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/miroc6/mid-late-century/tmy_stockton_airport_ksck_wrf_miroc6_r1i1p1f1_mid-late-century.csv
stockton_airport_ksck,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/miroc6/near-future/tmy_stockton_airport_ksck_wrf_miroc6_r1i1p1f1_near-future.csv
stockton_airport_ksck,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/miroc6/present-day/tmy_stockton_airport_ksck_wrf_miroc6_r1i1p1f1_present-day.csv
stockton_airport_ksck,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/mpi-esm1-2-hr/mid-century/tmy_stockton_airport_ksck_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
stockton_airport_ksck,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/mpi-esm1-2-hr/mid-late-century/tmy_stockton_airport_ksck_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
stockton_airport_ksck,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/mpi-esm1-2-hr/near-future/tmy_stockton_airport_ksck_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
stockton_airport_ksck,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/mpi-esm1-2-hr/present-day/tmy_stockton_airport_ksck_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
stockton_airport_ksck,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/taiesm1/mid-century/tmy_stockton_airport_ksck_wrf_taiesm1_r1i1p1f1_mid-century.csv
stockton_airport_ksck,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/taiesm1/mid-late-century/tmy_stockton_airport_ksck_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
stockton_airport_ksck,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/taiesm1/near-future/tmy_stockton_airport_ksck_wrf_taiesm1_r1i1p1f1_near-future.csv
stockton_airport_ksck,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/stockton_airport_ksck/taiesm1/present-day/tmy_stockton_airport_ksck_wrf_taiesm1_r1i1p1f1_present-day.csv
ukiah_municipal_airport_kuki,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/ec-earth3/mid-century/tmy_ukiah_municipal_airport_kuki_wrf_ec-earth3_r1i1p1f1_mid-century.csv
ukiah_municipal_airport_kuki,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/ec-earth3/mid-late-century/tmy_ukiah_municipal_airport_kuki_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
ukiah_municipal_airport_kuki,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/ec-earth3/near-future/tmy_ukiah_municipal_airport_kuki_wrf_ec-earth3_r1i1p1f1_near-future.csv
ukiah_municipal_airport_kuki,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/ec-earth3/present-day/tmy_ukiah_municipal_airport_kuki_wrf_ec-earth3_r1i1p1f1_present-day.csv
ukiah_municipal_airport_kuki,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/miroc6/mid-century/tmy_ukiah_municipal_airport_kuki_wrf_miroc6_r1i1p1f1_mid-century.csv
ukiah_municipal_airport_kuki,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/miroc6/mid-late-century/tmy_ukiah_municipal_airport_kuki_wrf_miroc6_r1i1p1f1_mid-late-century.csv
ukiah_municipal_airport_kuki,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/miroc6/near-future/tmy_ukiah_municipal_airport_kuki_wrf_miroc6_r1i1p1f1_near-future.csv
ukiah_municipal_airport_kuki,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/miroc6/present-day/tmy_ukiah_municipal_airport_kuki_wrf_miroc6_r1i1p1f1_present-day.csv
ukiah_municipal_airport_kuki,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/mpi-esm1-2-hr/mid-century/tmy_ukiah_municipal_airport_kuki_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
ukiah_municipal_airport_kuki,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/mpi-esm1-2-hr/mid-late-century/tmy_ukiah_municipal_airport_kuki_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
ukiah_municipal_airport_kuki,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/mpi-esm1-2-hr/near-future/tmy_ukiah_municipal_airport_kuki_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
ukiah_municipal_airport_kuki,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/mpi-esm1-2-hr/present-day/tmy_ukiah_municipal_airport_kuki_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
ukiah_municipal_airport_kuki,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/taiesm1/mid-century/tmy_ukiah_municipal_airport_kuki_wrf_taiesm1_r1i1p1f1_mid-century.csv
ukiah_municipal_airport_kuki,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/taiesm1/mid-late-century/tmy_ukiah_municipal_airport_kuki_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
ukiah_municipal_airport_kuki,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/taiesm1/near-future/tmy_ukiah_municipal_airport_kuki_wrf_taiesm1_r1i1p1f1_near-future.csv
ukiah_municipal_airport_kuki,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/ukiah_municipal_airport_kuki/taiesm1/present-day/tmy_ukiah_municipal_airport_kuki_wrf_taiesm1_r1i1p1f1_present-day.csv
